0.144,2.664,9.767
0.726,2.515,9.527
1.718,2.053,7.994
-0.056,3.449,9.523
-0.008,2.235,10.485
0.319,2.288,9.669
-0.229,3.401,9.082
0.046,2.757,9.439
0.046,2.453,9.697
0.077,2.589,9.839
0.012,2.678,9.762
0.587,3.308,8.581
0.515,2.508,9.958
0.458,2.503,9.36
0.132,2.508,9.774
0.46,2.372,9.745
0.537,2.206,9.75
0.434,2.266,9.59
0.618,2.118,9.678
0.63,2.163,9.625
0.697,2.233,9.764
0.527,2.336,9.661
0.534,2.474,9.575
0.599,2.554,9.302
0.609,2.542,9.443
0.563,2.625,9.546
0.673,2.549,9.654
0.333,2.57,9.499
0.496,2.47,9.721
0.491,2.412,9.666
0.479,2.398,9.532
0.558,2.302,9.855
0.443,2.324,9.441
0.494,2.372,9.546
0.487,2.285,9.673
0.422,2.113,9.875
0.628,2.266,9.422
0.58,2.213,9.568
0.592,2.077,9.712
0.587,2.168,9.513
0.597,2.103,9.633
0.688,1.986,9.625
0.623,2.058,9.666
0.743,2.01,9.712
0.709,2.046,9.637
0.661,1.897,9.728
0.36,2.486,9.544
0.635,2.676,9.182
0.721,2.601,9.573
0.695,2.577,9.398
0.616,2.829,9.549
0.633,2.688,9.079
0.827,2.47,9.831
0.59,2.431,9.808
0.563,2.367,9.487
0.515,2.403,9.676
0.487,2.415,9.489
0.575,2.355,9.372
0.429,2.515,9.63
0.388,2.551,9.774
0.594,2.542,9.329
0.843,2.597,9.293
0.99,2.951,9.693
0.891,2.625,9.281
0.93,2.41,9.161
0.817,2.419,9.087
0.839,2.199,8.936
0.307,2.728,9.388
0.326,2.683,9.669
1.021,2.089,9.946
0.87,2.13,10.088
0.786,2.199,10.013
0.724,2.247,9.994
0.76,2.225,9.848
0.702,2.192,9.642
0.647,2.237,9.618
0.7,2.175,9.429
0.709,2.118,9.475
0.637,2.149,9.59
0.642,2.17,9.621
0.709,2.197,9.602
0.726,2.189,9.772
0.688,2.156,9.901
0.642,2.209,9.939
0.712,2.166,9.92
0.784,2.185,9.774
0.772,2.137,9.654
0.726,2.185,9.546
0.642,2.221,9.374
0.549,2.211,9.336
0.199,2.405,9.34
0.482,2.364,9.451
0.63,2.206,9.594
0.7,2.237,9.621
0.707,2.314,9.623
0.752,2.326,9.604
0.755,2.233,9.728
0.772,2.285,9.702
0.688,2.307,9.659
0.628,2.316,9.635
0.635,2.292,9.518
0.642,2.276,9.544
0.683,2.24,9.506
0.664,2.295,9.443
0.621,2.297,9.422
0.604,2.221,9.319
0.475,2.273,9.637
0.611,2.218,9.563
0.635,2.149,9.59
0.626,2.168,9.743
0.659,2.206,9.774
0.645,2.194,9.697
0.645,2.144,9.587
0.614,2.098,9.76
0.676,2.113,9.628
0.618,2.01,9.836
0.602,2.13,9.551
0.633,2.173,9.515
0.42,2.113,9.582
1.219,1.49,9.875
0.652,1.988,9.441
0.57,1.742,9.633
0.518,1.9,9.942
