-0.538522,-0.27942297,-0.5237936
-0.14263697,0.34313828,0.22966509
0.25431234,0.6049335,0.39142448
-0.11709614,0.32504612,0.18603279
-0.19691338,0.24096948,0.26478603
0.40010795,-0.12405054,0.011503318
0.1415061,-0.12617771,0.14878559
0.12980014,-0.16448823,-0.044900395
-0.051117364,-0.026147297,0.09664168
-0.22883785,0.09943447,-0.22155863
-0.55661654,-0.06233237,0.09238574
0.61188686,-0.07402887,0.14984864
0.12554221,-0.42735013,-0.37373936
-0.53532875,0.084537625,-0.172606
-0.103261806,-6.02072E-4,0.06577786
0.67680115,0.098366626,0.4967828
0.60443497,-0.20280392,-0.07363211
-0.0010995575,0.46232373,0.08919219
-0.48105565,0.28247634,-0.34181327
0.61188406,0.25054735,0.61597455
0.20429559,0.018557647,-0.49612543
0.39798036,-0.21663441,-0.116202295
-0.45764387,-0.15278612,-0.040641792
-0.41188452,-0.18258809,0.099835366
-0.26714996,-0.26771873,0.012567703
0.08084738,-0.16235772,-0.12046009
-0.43635938,-0.07935493,-0.24603415
-0.32780868,0.007913803,-0.118330926
0.23196346,-0.14533398,-0.19601713
0.19897367,-0.060195606,-0.24177887
0.24047667,0.06537777,0.077484496
0.4746014,-0.16555727,0.29032686
0.2521829,0.14519328,-0.15131992
-0.37037647,-0.06870788,0.1892242
0.41288123,-0.003788164,0.2264702
0.34796125,-0.028273268,0.054072298
0.8768753,-0.01230244,0.24669044
-0.1511535,-0.15598235,-0.091722116
0.18513706,-0.17619926,0.10621901
-0.2628927,-0.052747715,-0.26093394
-0.96952444,-0.1463929,0.28074515
-0.8216027,0.07069729,-0.07363211
0.20429306,-0.10489682,0.4840123
-0.16817647,-0.22195219,0.14984797
0.20216429,0.046219915,0.16581467
0.03721162,0.33568278,-0.11194262
-0.14050953,0.4474278,-0.12045783
0.4448065,0.27290314,-0.04383721
0.57357556,0.21437174,-0.31840283
0.36924624,0.1781852,-0.51740795
-0.50659555,0.04516073,-0.25454947
-0.46934783,0.016428612,-0.094919
0.20003872,0.05686909,0.059390757
-0.6194023,-6.018055E-4,-0.09598165
0.036148567,-0.290068,0.31586716
1.3930124,-0.23153804,0.22328185
0.5906038,-0.24749169,-0.19282731
0.07552666,-0.15277933,-0.10449726
-0.20861734,-0.14958844,-0.056607157
-0.8748114,-0.08360846,-0.114073925
-0.16072911,0.0792133,0.2999034
0.60443646,-0.033591326,-0.105559915
-0.41932988,0.044098344,-0.13003796
-0.4012355,0.0079227295,0.039167587
0.036150165,0.062188346,0.1690049
0.30858782,0.01855738,-0.22581656
0.11490222,0.08985981,-0.06724994
-0.53319716,0.05155516,0.020011866
0.05105048,0.024944618,-0.03000341
0.10000257,0.0036569312,0.073226154
-0.14795582,-0.003787631,-0.18218559
-0.1798811,0.043039687,0.21582675
0.039343853,-0.07189864,-0.07150721
0.17769064,-0.05167933,0.015757926
-0.25543973,0.011113484,-0.15983832
-0.0053521655,0.007917933,0.15942517
-0.0787839,-0.067644164,-0.07682713
0.1500221,0.031330794,0.01788536
0.02870094,0.004721715,-0.0055252328
0.20855126,-0.07509539,-0.0012676952
-0.112837136,-0.06870482,0.017885495
-0.08410489,-0.019754596,0.060455274
0.111712135,-0.04209548,0.11046975
-0.1713671,-0.052738257,0.09982791
-0.14901888,-0.0048492174,-0.089600675
0.720437,0.053678602,0.4999717
-0.034085482,-0.19002359,-0.45036596
-0.09048879,0.10050392,0.2796806
-0.24799277,0.07283126,-0.012974857
0.022318764,0.13456303,0.083864406
0.034024462,-0.006977853,0.09237881
-0.021315001,0.04410194,-0.047031295
0.34370902,0.10263602,0.018948147
0.018060295,0.08028435,-0.11620456
-0.48317894,0.03133639,-0.13323444
0.16705133,-0.004847086,0.2339173
0.1596017,-0.08892,0.021076117
0.4086249,-0.03145616,-0.0374537
-0.03621465,0.011109354,-0.1087544
-0.41081122,0.103706665,-0.39609542
-0.16924031,0.14413595,0.2094431
-0.19797137,0.04623537,-0.1981511
0.24367355,0.03346249,0.11153427
-0.43848708,-0.05274798,-0.18005402
0.7470444,-0.021874439,0.27329284
-0.055367175,-0.18682471,-0.19815163
-0.076652065,0.017500857,-0.016171208
0.11597074,0.015375951,-0.12046516
0.057436522,0.043038223,-0.027875839
-0.21287088,0.023885565,-0.13110527
0.23090693,0.022830239,0.0040449006
0.08297988,-0.08891707,-0.15877621
-0.10112904,-0.061250933,-0.03426241
0.15108716,-0.06976641,-0.034261614
0.25218624,-0.06444715,-0.18112148
-0.16711155,0.062192746,0.16155341
-0.20542179,-0.052738257,-0.022555783
0.46183664,-0.036773555,0.054066304
0.16066182,-0.061261058,-0.035322133
-0.1383777,-0.006979585,0.042361807
0.1574724,0.026012069,0.04023277
-0.012800058,0.011114417,0.112598255
0.41287923,0.0196195,-0.2460356
-0.47360364,0.0696413,0.48081598
0.06488455,-0.057000723,-0.3460723
0.07978366,0.07283312,0.30841488
0.13725069,0.0217508,0.04662001
0.28092113,-0.04848045,-0.16090311
0.18514067,0.0696417,-0.32159624
-1.3015561,-0.0655102,-0.36948675
-0.01918783,0.27396742,0.75218976
0.4277814,-0.22620426,-0.2886075
0.96414334,-0.060184017,-0.050226714
-0.46721932,-0.14745913,-0.19921134
-0.30652246,-0.008043836,0.32863364
-0.39165935,0.016431943,0.039169587
0.84282136,-0.06657552,0.10727859
-0.60343665,-0.0655122,-0.30669752
0.30752543,0.14201012,0.27861544
-0.28098136,0.07496443,-0.23646054
-0.22138436,0.0877385,0.059387427
0.442678,0.010043903,0.045556024
0.40756077,-0.046355013,0.079608865
-0.2022305,-0.11872236,-0.19389169
0.20642382,-0.0069838483,0.051941533
-0.7747742,0.036651514,0.015757127
0.027637755,0.006852882,0.29138726
0.7853526,-0.033588663,0.23817763
-0.2948186,-0.06551726,-0.06405598
-0.6619692,-0.07509286,-0.028938226
0.34902936,0.041974105,0.28500095
-0.07878243,-0.02932886,-0.099177204
0.14469953,0.13029815,-0.07150614
-0.033023097,0.045161262,0.17326151
0.3522205,0.054740988,-0.24710105
0.13938186,0.09731636,-0.14813289
-0.58002555,0.055803638,-0.015103093
-0.1224174,0.08453496,0.010438801
0.7406563,-0.2145031,0.36801055
-0.27991763,-0.06338383,-0.36522895
0.15853532,-0.16235572,0.35843214
-0.23203127,0.0025894823,-0.11726534
-0.27033898,0.033461027,0.06896662
0.2575051,-0.016563175,0.24137105
-0.1447652,-0.06658125,0.08174016
0.29688236,-0.0144305425,0.1594253
-0.5353306,0.0057814363,-0.17686062
0.20536077,-0.00910902,0.3701381
-0.027706103,-0.13789234,0.021084378
0.7289489,0.039839074,-0.15344949
-0.78541964,-0.012310433,-0.21836454
-0.13093047,0.09943527,-0.10556031
-0.2852393,0.2601336,0.11685752
0.22132227,0.13455476,-0.11513844
0.3298719,-0.08254249,0.099830836
0.13086279,-0.06764923,-0.16834673
0.38521188,-0.060190946,0.32969818
-0.06814098,-0.08254102,-0.297119
0.07765343,-0.087866805,0.2349866
-0.36079794,-0.12723744,0.15623309
-0.4203952,0.037710436,0.050878346
-0.4044305,0.12923604,0.19135204
0.43735674,0.124977835,0.16261913
0.30007687,0.018564176,0.0083057685
0.62253124,0.007920864,0.039168388
-0.045795042,-0.1506563,-0.08959588
-0.33632055,0.11008218,0.015756993
-0.5608684,0.0951832,0.2168922
0.1510829,0.061119966,-0.24071302
0.2777281,0.1175346,-0.1800583
-0.16072644,0.07815558,-0.0970487
0.12022534,0.007920864,-0.0012714257
0.36499205,-0.06764004,0.16687426
-0.46721986,-0.0559386,-0.22049491
0.56612515,-0.011242452,0.3467278
-0.8588471,0.02813644,-0.5940328
-0.002159412,0.089862205,0.22859843
0.04785866,0.026011001,-0.0012707596
0.063820966,0.109017,-0.16728608
0.22983615,0.08560174,-0.006589617
0.17982088,0.0377187,-0.122591
-0.46083087,-5.902144E-4,-0.02149233
0.043600056,0.0057864995,0.23604938
-0.58640957,-0.1272369,0.026399504
0.6959607,0.05048718,0.18602999
-0.34696028,-0.12722997,-0.085345134
0.59805506,0.044105403,-0.12152741
0.013803557,0.19415456,-0.25561574
0.17237125,-0.124041215,0.33288985
-0.416133,-0.023999877,-0.067254595
-0.1681738,0.1249861,-0.10875733
-0.7588096,-0.12404042,0.121112265
0.30646065,-0.12829982,-0.02255445
-0.07026736,-0.11659026,-0.008721184
0.21919724,-0.0910485,-0.21304941
-0.6938939,0.23140268,0.19773608
-0.37037325,0.089867,0.08812101
-0.03728023,0.005784767,0.09983163
0.2660231,-0.01868062,-0.20772922
0.3032692,-0.15809472,-0.056610353
0.11171293,-0.08891853,0.02746069
-0.5906667,0.08241125,0.1434626
0.10106922,0.15797321,0.07003074
0.43416706,-0.043159463,-0.20453568
-0.12560482,-0.035707306,-0.17473903
0.12980734,0.0068671377,0.054062575
-0.7949939,0.12498103,0.084930524
0.64381576,-0.020811653,-0.14706811
-0.1245443,-0.09850505,0.17858195
0.93221605,-0.08253542,-0.4205696
-0.35334817,0.057935074,0.50848544
-0.92908007,0.19629306,-0.026815718
0.2745359,0.10263655,0.20944098
0.79706097,0.017497925,-0.035325598
0.15960197,0.113279864,-0.16835299
0.34158146,0.10263775,-0.078959495
0.8524031,-0.00484149,0.0498069
-0.7705125,-0.10593989,-0.42483008
-0.4789226,-0.032517083,0.012562374
0.21387719,0.22928017,-0.29712287
-0.7939308,0.017493129,-0.1736704
0.58421886,0.17819172,0.07215991
-0.13837238,0.0058040856,-0.36629972
1.2674443,-0.2528012,-0.69407415
